user_id;username;user_nid;tweet_id;tweet_url;content;img;colorPred;time;timestamp;imgURL;tags;likes;retweets;replies;is_replied;is_reply_to;color_med
Peugeot;Peugeot;100186027;1097899704451502081;https://t.co/g0UY22VSZD;Marseille, France. Notre-Dame de la Garde and @FerVerdasco at the @Open13 #Open13Provence https://t.co/g0UY22VSZD;DzyF9YaWwAIxFKq.jpg;;2019-02-19 16:44:22;2019-02-19 16:44:22;http://pbs.twimg.com/media/DzyF9YaWwAIxFKq?format=jpg&name=thumb;[{'indices': [74, 89], 'text': 'Open13Provence'}];43;5;;;;(178, 172, 162)
Peugeot;Peugeot;100186027;1096352169505316865;https://t.co/tZ2gEmwPxc;Beautiful. And the landscape isn’t too bad either. New #Peugeot508. https://t.co/tZ2gEmwPxc;DzcGfP3X0AArU8D.jpg;;2019-02-15 10:15:01;2019-02-15 10:15:01;http://pbs.twimg.com/media/DzcGfP3X0AArU8D?format=jpg&name=thumb;[{'indices': [55, 66], 'text': 'Peugeot508'}];171;20;;;;(163, 170, 175)
Peugeot;Peugeot;100186027;1095657341893136387;https://t.co/dutg8mS8aN;10 years ago, we had an idea. Today, it’s a conviction. #PeugeotSR1 #Hybrid https://t.co/dutg8mS8aN;DzSOi8sXgAEEkj9.jpg;;2019-02-13 12:14:01;2019-02-13 12:14:01;http://pbs.twimg.com/media/DzSOi8sXgAEEkj9?format=jpg&name=thumb;[{'indices': [56, 67], 'text': 'PeugeotSR1'}, {'indices': [68, 75], 'text': 'Hybrid'}];189;37;;;;(48, 54, 65)
Peugeot;Peugeot;100186027;1095623928163250177;https://t.co/oK5UcLj1Ii;... we are supporting our tennis players! @dieschwartzman @DavidFerrer87 @robin_haase @FerVerdasco https://t.co/oK5UcLj1Ii;DzRwJkDWoAApjNY.jpg;;2019-02-13 10:01:14;2019-02-13 10:01:14;http://pbs.twimg.com/media/DzRwJkDWoAApjNY?format=jpg&name=thumb;[];62;11;;;;(119, 106, 92)
Peugeot;Peugeot;100186027;1095623436892889088;https://t.co/t8HSwf2Op0;From Rotterdam to Buenos Aires... @abnamrowtt @ArgentinaOpen #abnamrowtt #ArgOpen2019 https://t.co/t8HSwf2Op0;DzRvtH_WkAAeNfW.jpg;;2019-02-13 09:59:17;2019-02-13 09:59:17;http://pbs.twimg.com/media/DzRvtH_WkAAeNfW?format=jpg&name=thumb;[{'indices': [61, 72], 'text': 'abnamrowtt'}, {'indices': [73, 85], 'text': 'ArgOpen2019'}];55;8;;;;(142, 137, 145)
Peugeot;Peugeot;100186027;1093804130915762176;https://t.co/hXYvg5QE62;"Legendary, inside and out. #Peugeot504
A great picture by Jonwoodsisters: https://t.co/zbEGw6aAbZ https://t.co/hXYvg5QE62";Dy35D1aX4AEIgNT.jpg;;2019-02-08 09:30:01;2019-02-08 09:30:01;http://pbs.twimg.com/media/Dy35D1aX4AEIgNT?format=jpg&name=thumb;[{'indices': [27, 38], 'text': 'Peugeot504'}];129;22;;;;(119, 102, 106)
Peugeot;Peugeot;100186027;1093280689624109056;https://t.co/2xU4eTi6Qg;No need to show off with the #SUVPeugeot5008. https://t.co/2xU4eTi6Qg;Dywc_CcWwAYeMsS.jpg;;2019-02-06 22:50:03;2019-02-06 22:50:03;http://pbs.twimg.com/media/Dywc_CcWwAYeMsS?format=jpg&name=thumb;[{'indices': [29, 44], 'text': 'SUVPeugeot5008'}];154;26;;;;(106, 110, 107)
Peugeot;Peugeot;100186027;1093207703755862017;https://t.co/t4QhKVU4DY;From Melbourne to Montpellier, we are supporting @la_pouille at the @OpenSuddeFrance this week! #OSDF https://t.co/t4QhKVU4DY;DyvanLxXQAEiHBv.jpg;;2019-02-06 18:00:02;2019-02-06 18:00:02;http://pbs.twimg.com/media/DyvanLxXQAEiHBv?format=jpg&name=thumb;[{'indices': [96, 101], 'text': 'OSDF'}];62;11;;;;(122, 109, 101)
Peugeot;Peugeot;100186027;1092882625369460736;https://t.co/M89BT62vm1;@RetromobileFR is starting now, we have some surprise for you on the @AventurePeugeot stand! #PeugeoteLegend https://t.co/M89BT62vm1;Dyqy89vWsAAZoiW.jpg;;2019-02-05 20:28:17;2019-02-05 20:28:17;http://pbs.twimg.com/media/Dyqy89vWsAAZoiW?format=jpg&name=thumb;[{'indices': [93, 108], 'text': 'PeugeoteLegend'}];17;3;;;;(70, 63, 59)
Peugeot;Peugeot;100186027;1092362134334382081;https://t.co/p1qmkJzmF6;The pleasure of silence. Upcoming #Peugeot508 #PlugInHybrid. https://t.co/p1qmkJzmF6;DyjZkOgW0AAGCup.jpg;;2019-02-04 10:00:02;2019-02-04 10:00:02;http://pbs.twimg.com/media/DyjZkOgW0AAGCup?format=jpg&name=thumb;[{'indices': [34, 45], 'text': 'Peugeot508'}, {'indices': [46, 59], 'text': 'PlugInHybrid'}];206;32;;;;(73, 91, 114)
Peugeot;Peugeot;100186027;1091335364810289153;https://t.co/GBybIxntrJ;The future is on its way with the #PeugeotELegend. https://t.co/GBybIxntrJ;DyUzuw9W0AAkG7x.jpg;;2019-02-01 14:00:01;2019-02-01 14:00:01;http://pbs.twimg.com/media/DyUzuw9W0AAkG7x?format=jpg&name=thumb;[{'indices': [34, 49], 'text': 'PeugeotELegend'}];220;41;;;;(83, 90, 107)
Peugeot;Peugeot;100186027;1090882378267021314;https://t.co/CmVXfFKJyZ;Think big. #Peugeot308SW https://t.co/CmVXfFKJyZ;DyOXvevXgAA9Aup.jpg;;2019-01-31 08:00:01;2019-01-31 08:00:01;http://pbs.twimg.com/media/DyOXvevXgAA9Aup?format=jpg&name=thumb;[{'indices': [11, 24], 'text': 'Peugeot308SW'}];108;11;;;;(126, 137, 146)
Peugeot;Peugeot;100186027;1090286205869219841;https://t.co/q4A16sydsy;#SUVpeugeot3008, for those who like new ways. https://t.co/q4A16sydsy;DyF5hPjXcAA5Uqv.jpg;;2019-01-29 16:31:02;2019-01-29 16:31:02;http://pbs.twimg.com/media/DyF5hPjXcAA5Uqv?format=jpg&name=thumb;[{'indices': [0, 15], 'text': 'SUVpeugeot3008'}];96;18;;;;(70, 73, 61)
Peugeot;Peugeot;100186027;1088028320984379393;https://t.co/CZReBc7IAH;Have you met our shiver giver? #ELegend https://t.co/CZReBc7IAH;Dxlz_e0XQAAEl1w.jpg;;2019-01-23 10:59:00;2019-01-23 10:59:00;http://pbs.twimg.com/media/Dxlz_e0XQAAEl1w?format=jpg&name=thumb;[{'indices': [31, 39], 'text': 'ELegend'}];255;42;;;;(57, 61, 76)
Peugeot;Peugeot;100186027;1086298927182348289;https://t.co/VhmRbqr3Jq;Lurking in the shadow. New #Peugeot508 https://t.co/VhmRbqr3Jq;DxNPHgCWwAA5kKH.jpg;;2019-01-18 16:27:01;2019-01-18 16:27:01;http://pbs.twimg.com/media/DxNPHgCWwAA5kKH?format=jpg&name=thumb;[{'indices': [27, 38], 'text': 'Peugeot508'}];106;19;;;;(68, 62, 69)
Peugeot;Peugeot;100186027;1086208561217236992;https://t.co/43GWMe3wnq;#SUVPeugeot3008 : extreme makeover for a better future. #10yearschallenge #UnboringTheFuture https://t.co/43GWMe3wnq;DxL87iEXgAA35-i.jpg;;2019-01-18 10:27:56;2019-01-18 10:27:56;http://pbs.twimg.com/media/DxL87iEXgAA35-i?format=jpg&name=thumb;[{'indices': [0, 15], 'text': 'SUVPeugeot3008'}, {'indices': [56, 73], 'text': '10yearschallenge'}, {'indices': [74, 92], 'text': 'UnboringTheFuture'}];184;33;;;;(106, 105, 105)
Peugeot;Peugeot;100186027;1085491613256896513;https://t.co/JGzr45EQt0;Perfect harmony for the finest materials. #Exalt #ConceptCar https://t.co/JGzr45EQt0;DxBw3OAWwAYDJSH.jpg;;2019-01-16 10:59:02;2019-01-16 10:59:02;http://pbs.twimg.com/media/DxBw3OAWwAYDJSH?format=jpg&name=thumb;[{'indices': [42, 48], 'text': 'Exalt'}, {'indices': [49, 60], 'text': 'ConceptCar'}];229;54;;;;(36, 39, 43)
Peugeot;Peugeot;100186027;1085106333999874048;https://t.co/HMkJT1AGRi;We are proud to announce you our 2018 worldwide sales results and hoping to do even better for 2019! #LionPride https://t.co/HMkJT1AGRi;Dw8SctHX0AACnF_.jpg;;2019-01-15 09:28:04;2019-01-15 09:28:04;http://pbs.twimg.com/media/Dw8SctHX0AACnF_?format=jpg&name=thumb;[{'indices': [101, 111], 'text': 'LionPride'}];52;10;;;;(151, 153, 156)
Peugeot;Peugeot;100186027;1084359529633144833;https://t.co/12YXvYJjmm;"""Always be one step ahead"" #Peugeot508SW #PlugInHybrid #UnboringTheFuture #ATPTour https://t.co/12YXvYJjmm";yWYtIoAneai0vIi2.jpg;;2019-01-13 08:00:32;2019-01-13 08:00:32;http://pbs.twimg.com/amplify_video_thumb/1084359407801118720/img/yWYtIoAneai0vIi2.jpg;[{'indices': [27, 40], 'text': 'Peugeot508SW'}, {'indices': [41, 54], 'text': 'PlugInHybrid'}, {'indices': [55, 73], 'text': 'UnboringTheFuture'}, {'indices': [74, 82], 'text': 'ATPTour'}];962;120;;;;(22, 26, 35)
Peugeot;Peugeot;100186027;1084359497378947072;https://t.co/u1aIsKplkr;"""Make sure to always look ahead, don't look back"" #Peugeot508 #PlugInHybrid #UnboringTheFuture #ATPTour https://t.co/u1aIsKplkr";bb3Ks7XNJD6Iaeel.jpg;;2019-01-13 08:00:25;2019-01-13 08:00:25;http://pbs.twimg.com/amplify_video_thumb/1084359407146885120/img/bb3Ks7XNJD6Iaeel.jpg;[{'indices': [50, 61], 'text': 'Peugeot508'}, {'indices': [62, 75], 'text': 'PlugInHybrid'}, {'indices': [76, 94], 'text': 'UnboringTheFuture'}, {'indices': [95, 103], 'text': 'ATPTour'}];1342;186;;;;(21, 21, 29)
Peugeot;Peugeot;100186027;1083997060825788416;https://t.co/jIoyyIO4cL;It's now… next is here! #UnboringTheFuture @la_pouille https://t.co/jIoyyIO4cL;yWuHfJWlUCBYoVbP.jpg;;2019-01-12 08:00:13;2019-01-12 08:00:13;http://pbs.twimg.com/amplify_video_thumb/1083997010246725632/img/yWuHfJWlUCBYoVbP.jpg;[{'indices': [24, 42], 'text': 'UnboringTheFuture'}];32;7;;;;(17, 30, 32)
Peugeot;Peugeot;100186027;1083997059294904320;https://t.co/ncG2XYbUOg;Look ahead, someting is coming! #UnboringTheFuture https://t.co/ncG2XYbUOg;X9tHbIOHsUoSL8RG.jpg;;2019-01-12 08:00:13;2019-01-12 08:00:13;http://pbs.twimg.com/amplify_video_thumb/1083997008963223552/img/X9tHbIOHsUoSL8RG.jpg;[{'indices': [32, 50], 'text': 'UnboringTheFuture'}];86;18;;;;(19, 35, 41)
Peugeot;Peugeot;100186027;1083393030630096896;https://t.co/vOM4O9kiLx;Our shining star on the set of its latest campaign. #Peugeot208 https://t.co/vOM4O9kiLx;Dwj8ODqXcAAQ-87.jpg;;2019-01-10 16:00:01;2019-01-10 16:00:01;http://pbs.twimg.com/media/Dwj8ODqXcAAQ-87?format=jpg&name=thumb;[{'indices': [52, 63], 'text': 'Peugeot208'}];105;15;;;;(117, 105, 106)
Peugeot;Peugeot;100186027;1081113014659616773;https://t.co/32ucYHmbWG;Take time. #PeugeotRifter https://t.co/32ucYHmbWG;DwDijJPWoAAfvue.jpg;;2019-01-04 09:00:03;2019-01-04 09:00:03;http://pbs.twimg.com/media/DwDijJPWoAAfvue?format=jpg&name=thumb;[{'indices': [11, 25], 'text': 'PeugeotRifter'}];89;14;;;;(114, 122, 118)
Peugeot;Peugeot;100186027;1080403330596253696;https://t.co/Ln2iphBzTc;Quick tune up before hitting the road. #Peugeot201 https://t.co/Ln2iphBzTc;Dv5dGnVWkAIq9Ic.jpg;;2019-01-02 10:00:01;2019-01-02 10:00:01;http://pbs.twimg.com/media/Dv5dGnVWkAIq9Ic?format=jpg&name=thumb;[{'indices': [39, 50], 'text': 'Peugeot201'}];142;21;;;;(115, 116, 116)
Peugeot;Peugeot;100186027;1080041038268559360;https://t.co/L2gW9gPCpt;What a year that was! Let’s continue #UnboringTheFuture in 2019. Happy New Year! https://t.co/L2gW9gPCpt;ffyAYd2GZ1E8npL4.jpg;;2019-01-01 10:00:24;2019-01-01 10:00:24;http://pbs.twimg.com/amplify_video_thumb/1080040945280790528/img/ffyAYd2GZ1E8npL4.jpg;[{'indices': [37, 55], 'text': 'UnboringTheFuture'}];206;40;;;;(7, 25, 54)
Peugeot;Peugeot;100186027;1078213914234707968;https://t.co/Vy62ZfAy5X;#SUVPeugeot3008, the road at your fingertips. https://t.co/Vy62ZfAy5X;DvaV1Z-X0AEaTp3.jpg;;2018-12-27 09:00:04;2018-12-27 09:00:04;http://pbs.twimg.com/media/DvaV1Z-X0AEaTp3?format=jpg&name=thumb;[{'indices': [0, 15], 'text': 'SUVPeugeot3008'}];185;33;;;;(81, 74, 73)
Peugeot;Peugeot;100186027;1076041083971424257;https://t.co/CmRIInwJTo;Open the door to the future. #PeugeotElegend https://t.co/CmRIInwJTo;Du7dqcqWsAAgl5W.jpg;;2018-12-21 09:06:00;2018-12-21 09:06:00;http://pbs.twimg.com/media/Du7dqcqWsAAgl5W?format=jpg&name=thumb;[{'indices': [29, 44], 'text': 'PeugeotElegend'}];118;23;;;;(44, 67, 83)
Peugeot;Peugeot;100186027;1075421754057744384;https://t.co/MmID3srllD;Ready for take off. #Peugeot304Convertible https://t.co/MmID3srllD;DuyqYs9XcAERxHq.jpg;;2018-12-19 16:05:01;2018-12-19 16:05:01;http://pbs.twimg.com/media/DuyqYs9XcAERxHq?format=jpg&name=thumb;[{'indices': [20, 42], 'text': 'Peugeot304Convertible'}];172;26;;;;(112, 122, 122)
Peugeot;Peugeot;100186027;1074597581018275840;https://t.co/CCyC5KH7eV;King of the city. #SUVPeugeot3008 https://t.co/CCyC5KH7eV;Dum8zFnWsAEhPLo.jpg;;2018-12-17 09:30:03;2018-12-17 09:30:03;http://pbs.twimg.com/media/Dum8zFnWsAEhPLo?format=jpg&name=thumb;[{'indices': [18, 33], 'text': 'SUVPeugeot3008'}];153;36;;;;(77, 85, 97)
Peugeot;Peugeot;100186027;1073579112663564288;https://t.co/SFTR3G9uEK;New power, new sensations. #PlugInHybrid https://t.co/SFTR3G9uEK;DuYeg27W4AUKjpN.jpg;;2018-12-14 14:03:01;2018-12-14 14:03:01;http://pbs.twimg.com/media/DuYeg27W4AUKjpN?format=jpg&name=thumb;[{'indices': [27, 40], 'text': 'PlugInHybrid'}];208;34;;;;(160, 156, 153)
Peugeot;Peugeot;100186027;1072793183837401088;https://t.co/zzauxCioYD;Freedom without limit. #NewPeugeot508SW https://t.co/zzauxCioYD;DuNTtzCXgAAJfxB.jpg;;2018-12-12 10:00:01;2018-12-12 10:00:01;http://pbs.twimg.com/media/DuNTtzCXgAAJfxB?format=jpg&name=thumb;[{'indices': [23, 39], 'text': 'NewPeugeot508SW'}];122;19;;;;(93, 96, 99)
Peugeot;Peugeot;100186027;1072159006188322819;https://t.co/RJqp767e0e;Inimitable style. #Peugeot203 https://t.co/RJqp767e0e;DuES7x6X4AEUW41.jpg;;2018-12-10 16:00:01;2018-12-10 16:00:01;http://pbs.twimg.com/media/DuES7x6X4AEUW41?format=jpg&name=thumb;[{'indices': [18, 29], 'text': 'Peugeot203'}];146;34;;;;(104, 109, 103)
Peugeot;Peugeot;100186027;1070326225913176069;https://t.co/3IgANmUCSW;Pure lines. #SUVPeugeot5008 https://t.co/3IgANmUCSW;DtqQBazWkAI1ve8.jpg;;2018-12-05 14:37:12;2018-12-05 14:37:12;http://pbs.twimg.com/media/DtqQBazWkAI1ve8?format=jpg&name=thumb;[{'indices': [12, 27], 'text': 'SUVPeugeot5008'}];223;44;;;;(98, 110, 119)
Peugeot;Peugeot;100186027;1069542148918390784;https://t.co/NKf1dXBWua;From horsepower to lionpower. #Peugeot308GTi https://t.co/NKf1dXBWua;DtfG45-X4AI34Rw.jpg;;2018-12-03 10:41:34;2018-12-03 10:41:34;http://pbs.twimg.com/media/DtfG45-X4AI34Rw?format=jpg&name=thumb;[{'indices': [30, 44], 'text': 'Peugeot308GTi'}];162;35;;;;(75, 61, 58)
Peugeot;Peugeot;100186027;1067448058273849344;https://t.co/yBzgKS8gnq;Our motto? Race hard, celebrate harder. Proud of our #TeamPeugeotTotal. Proud to be #BornReady https://t.co/yBzgKS8gnq;W7UfbYYfqfgRIQ9J.jpg;;2018-11-27 16:00:23;2018-11-27 16:00:23;http://pbs.twimg.com/amplify_video_thumb/1067447974291230720/img/W7UfbYYfqfgRIQ9J.jpg;[{'indices': [53, 70], 'text': 'TeamPeugeotTotal'}, {'indices': [84, 94], 'text': 'BornReady'}];76;23;;;;(79, 95, 142)
Peugeot;Peugeot;100186027;1066255103970164737;https://t.co/hZvtnNuBea;The French team headed for a double? We support you @la_pouille! #FRACO #NEXTisHERE #Peugeot508 https://t.co/hZvtnNuBea;DswZXdTX4AApvsm.jpg;;2018-11-24 09:00:01;2018-11-24 09:00:01;http://pbs.twimg.com/media/DswZXdTX4AApvsm?format=jpg&name=thumb;[{'indices': [65, 71], 'text': 'FRACO'}, {'indices': [72, 83], 'text': 'NEXTisHERE'}, {'indices': [84, 95], 'text': 'Peugeot508'}];129;17;;;;(92, 82, 108)
Peugeot;Peugeot;100186027;1065636868593803264;https://t.co/yHAXcOe8Xe;Gorgeous outside, smart inside. #Peugeot308SW https://t.co/yHAXcOe8Xe;DsnnFBiX4AAa_LX.jpg;;2018-11-22 16:03:22;2018-11-22 16:03:22;http://pbs.twimg.com/media/DsnnFBiX4AAa_LX?format=jpg&name=thumb;[{'indices': [32, 45], 'text': 'Peugeot308SW'}];176;42;;;;(135, 146, 163)
Peugeot;Peugeot;100186027;1063456085678407680;https://t.co/XJGoH1oIgg;A chrome arch runs from back to front. #GuessMyNumber https://t.co/XJGoH1oIgg;DsInq4EXcAApPWs.jpg;;2018-11-16 15:37:43;2018-11-16 15:37:43;http://pbs.twimg.com/media/DsInq4EXcAApPWs?format=jpg&name=thumb;[{'indices': [39, 53], 'text': 'GuessMyNumber'}];28;1;;;;(59, 64, 70)
Peugeot;Peugeot;100186027;1063455677518151681;https://t.co/QxiyrMMctb;I am equipped with an 8 inches captive touchscreen. #GuessMyNumber https://t.co/QxiyrMMctb;DsInS0PXcAAfhwd.jpg;;2018-11-16 15:36:06;2018-11-16 15:36:06;http://pbs.twimg.com/media/DsInS0PXcAAfhwd?format=jpg&name=thumb;[{'indices': [52, 66], 'text': 'GuessMyNumber'}];29;1;;;;(73, 76, 78)
Peugeot;Peugeot;100186027;1063455324915621889;https://t.co/tCg7RhB6C1;You can remove or fold 5 of my seats. #GuessMyNumber https://t.co/tCg7RhB6C1;DsIm-XnWwAAS7aX.jpg;;2018-11-16 15:34:42;2018-11-16 15:34:42;http://pbs.twimg.com/media/DsIm-XnWwAAS7aX?format=jpg&name=thumb;[{'indices': [38, 52], 'text': 'GuessMyNumber'}];23;3;;;;(95, 93, 94)
Peugeot;Peugeot;100186027;1063454765454172160;https://t.co/RTFVI6y4kM;I am assembled in France at the PSA plant in Rennes. #GuessMyNumber https://t.co/RTFVI6y4kM;DsImcnGXgAAHz3n.jpg;;2018-11-16 15:32:28;2018-11-16 15:32:28;http://pbs.twimg.com/media/DsImcnGXgAAHz3n?format=jpg&name=thumb;[{'indices': [53, 67], 'text': 'GuessMyNumber'}];19;1;;;;(188, 166, 163)
Peugeot;Peugeot;100186027;1063454373429301250;https://t.co/iyv1o3Sn7b;I was presented the same year as the Leonardo DiCaprio Oscar. https://t.co/iyv1o3Sn7b;DsImGIkW0AMKzpc.jpg;;2018-11-16 15:30:55;2018-11-16 15:30:55;http://pbs.twimg.com/media/DsImGIkW0AMKzpc?format=jpg&name=thumb;[];12;0;;;;(121, 98, 66)
Peugeot;Peugeot;100186027;1063454096672391170;https://t.co/yqjdqYQAzy;My wheelbase is as long as the biggest lions. https://t.co/yqjdqYQAzy;DsIl2bQWsAAr4Lg.jpg;;2018-11-16 15:29:49;2018-11-16 15:29:49;http://pbs.twimg.com/media/DsIl2bQWsAAr4Lg?format=jpg&name=thumb;[];26;1;;;;(153, 123, 102)
Peugeot;Peugeot;100186027;1063453355249451009;https://t.co/BuRPQK59UQ;Here comes the new #GuessMyNumber, ready? https://t.co/BuRPQK59UQ;DsIlLtyW0AEgA_6.jpg;;2018-11-16 15:26:52;2018-11-16 15:26:52;http://pbs.twimg.com/media/DsIlLtyW0AEgA_6?format=jpg&name=thumb;[{'indices': [19, 33], 'text': 'GuessMyNumber'}];41;4;;;;(175, 172, 174)
Peugeot;Peugeot;100186027;1061921251537678341;https://t.co/xvV1JE8rW8;Outstanding engine and sports styling. #SUVPeugeot3008 https://t.co/xvV1JE8rW8;DryzulOX0AA92xW.jpg;;2018-11-12 09:58:50;2018-11-12 09:58:50;http://pbs.twimg.com/media/DryzulOX0AA92xW?format=jpg&name=thumb;[{'indices': [39, 54], 'text': 'SUVPeugeot3008'}];224;40;;;;(96, 98, 99)
Peugeot;Peugeot;100186027;1060524844599664640;https://t.co/cwg9O2gFaC;There is always a place in the sun with the #Peugeot504 https://t.co/cwg9O2gFaC;Dre9ubWW4AAxWQt.jpg;;2018-11-08 13:30:01;2018-11-08 13:30:01;http://pbs.twimg.com/media/Dre9ubWW4AAxWQt?format=jpg&name=thumb;[{'indices': [44, 55], 'text': 'Peugeot504'}];329;52;;;;(143, 124, 120)
Peugeot;Peugeot;100186027;1059393990930427904;https://t.co/L0uKewzNZz;Awaken your senses. #SUVPeugeot5008 https://t.co/L0uKewzNZz;DrO5M_gWkAAD_v0.jpg;;2018-11-05 10:36:24;2018-11-05 10:36:24;http://pbs.twimg.com/media/DrO5M_gWkAAD_v0?format=jpg&name=thumb;[{'indices': [20, 35], 'text': 'SUVPeugeot5008'}];192;29;;;;(93, 94, 94)
Peugeot;Peugeot;100186027;1055368418243866624;https://t.co/vnL01J2Vwv;Discover the new #Peugeot508 perfectly orchestrated by its i-Cockpit. https://t.co/vnL01J2Vwv;L56vlJoL5Eb6Tpl0.jpg;;2018-10-25 08:00:13;2018-10-25 08:00:13;http://pbs.twimg.com/amplify_video_thumb/1055368367769616384/img/L56vlJoL5Eb6Tpl0.jpg;[{'indices': [17, 28], 'text': 'Peugeot508'}];158;34;;;;(42, 61, 77)
Peugeot;Peugeot;100186027;1055195730523119616;https://t.co/6HzUn7Gnfd;Reach the top. #Peugeot604 https://t.co/6HzUn7Gnfd;DqTO7LhXQAAYkW1.jpg;;2018-10-24 20:34:01;2018-10-24 20:34:01;http://pbs.twimg.com/media/DqTO7LhXQAAYkW1?format=jpg&name=thumb;[{'indices': [15, 26], 'text': 'Peugeot604'}];164;31;;;;(92, 96, 97)
Peugeot;Peugeot;100186027;1053252475698995200;https://t.co/JIIwg9Wiby;Discover the perfect harmony of a sporty car and an elegant sedan with the new #Peugeot508 https://t.co/JIIwg9Wiby;U1WbpcdJHlSYAkeT.jpg;;2018-10-19 11:52:13;2018-10-19 11:52:13;http://pbs.twimg.com/amplify_video_thumb/1053252424612413440/img/U1WbpcdJHlSYAkeT.jpg;[{'indices': [79, 90], 'text': 'Peugeot508'}];258;43;;;;(112, 108, 108)
Peugeot;Peugeot;100186027;1052844211907768320;https://t.co/N5cofqtcZ5;Into a world of high performance. #Onyx #ConceptCar https://t.co/N5cofqtcZ5;Dpx0ObJWwAAmzBO.jpg;;2018-10-18 08:49:55;2018-10-18 08:49:55;http://pbs.twimg.com/media/Dpx0ObJWwAAmzBO?format=jpg&name=thumb;[{'indices': [34, 39], 'text': 'Onyx'}, {'indices': [40, 51], 'text': 'ConceptCar'}];206;48;;;;(42, 41, 43)
Peugeot;Peugeot;100186027;1049588074450231296;https://t.co/FpGl9tPe2f;"Set a new #Before9am routine with the new #PeugeotRifter.
Illustrated by Michael Merley. #ParisMotorShow https://t.co/FpGl9tPe2f";DpDixF0W0AE_lbR.jpg;;2018-10-09 09:11:12;2018-10-09 09:11:12;http://pbs.twimg.com/media/DpDixF0W0AE_lbR?format=jpg&name=thumb;[{'indices': [10, 20], 'text': 'Before9am'}, {'indices': [42, 56], 'text': 'PeugeotRifter'}, {'indices': [89, 104], 'text': 'ParisMotorShow'}];99;14;;;;(147, 138, 132)
Peugeot;Peugeot;100186027;1048842918134468609;https://t.co/lcpvnCcTqM;Hit all the right notes with the new #Peugeot508 https://t.co/lcpvnCcTqM;1PuvPZYbZrQj-ZWi.jpg;;2018-10-07 07:50:12;2018-10-07 07:50:12;http://pbs.twimg.com/amplify_video_thumb/1048842868083892224/img/1PuvPZYbZrQj-ZWi.jpg;[{'indices': [37, 48], 'text': 'Peugeot508'}];224;49;;;;(98, 101, 117)
Peugeot;Peugeot;100186027;1047501544210550784;https://t.co/JDuWCs7HzO;3 designs. 4 driving modes. Be free to meet our Plug-in Hybrid range at the #ParisMotorShow https://t.co/JDuWCs7HzO;Dol5GBiWwAE4DMf.jpg;;2018-10-03 15:00:04;2018-10-03 15:00:04;http://pbs.twimg.com/media/Dol5GBiWwAE4DMf?format=jpg&name=thumb;[{'indices': [76, 91], 'text': 'ParisMotorShow'}];116;27;;;;(130, 120, 116)
Peugeot;Peugeot;100186027;1047478171329843201;https://t.co/JqlQklqqv2;@MaximeTraversay @JPImparato https://t.co/JqlQklqqv2;Dolj0COWwAALeg9.jpg;;2018-10-03 13:27:11;2018-10-03 13:27:11;http://pbs.twimg.com/media/Dolj0COWwAALeg9?format=jpg&name=thumb;[];1;0;;;;(78, 38, 37)
Peugeot;Peugeot;100186027;1047474087294095360;https://t.co/PGQ2UkFeZZ;@VardiambasisKos https://t.co/PGQ2UkFeZZ;DolgCzLX4AAb3ii.jpg;;2018-10-03 13:10:58;2018-10-03 13:10:58;http://pbs.twimg.com/media/DolgCzLX4AAb3ii?format=jpg&name=thumb;[];4;0;;;;(157, 157, 159)
Peugeot;Peugeot;100186027;1047449336613953537;https://t.co/q78VfrZmuu;@NUFCsthlm1992 https://t.co/q78VfrZmuu;DolJnGkW0AEObww.jpg;;2018-10-03 11:32:37;2018-10-03 11:32:37;http://pbs.twimg.com/media/DolJnGkW0AEObww?format=jpg&name=thumb;[];2;0;;;;(51, 45, 47)
Peugeot;Peugeot;100186027;1047442849506242561;https://t.co/l4gTzXAHBw;@ElectrcSpeedShp Not a 360’ video, but a cool overview of our Peugeot stand! https://t.co/l4gTzXAHBw;64c8e76pgHChx1QD.jpg;;2018-10-03 11:06:50;2018-10-03 11:06:50;http://pbs.twimg.com/ext_tw_video_thumb/1047442599584456704/pu/img/64c8e76pgHChx1QD.jpg;[];3;1;;;;(128, 101, 103)
Peugeot;Peugeot;100186027;1047441457798426624;https://t.co/LFTLmqkVx2;@NUFCsthlm1992 https://t.co/LFTLmqkVx2;DolCcV0XsAEs3Qf.jpg;;2018-10-03 11:01:18;2018-10-03 11:01:18;http://pbs.twimg.com/media/DolCcV0XsAEs3Qf?format=jpg&name=thumb;[];2;1;;;;(60, 63, 78)
Peugeot;Peugeot;100186027;1047435097463513089;https://t.co/tQUmLFAmm4;@BlackEnclave https://t.co/tQUmLFAmm4;Dok8ieBX0AM_c7G.jpg;;2018-10-03 10:36:02;2018-10-03 10:36:02;http://pbs.twimg.com/media/Dok8ieBX0AM_c7G?format=jpg&name=thumb;[];5;1;;;;(108, 112, 115)
Peugeot;Peugeot;100186027;1047434783998005250;https://t.co/odGy7yr17V;@bulstrom https://t.co/odGy7yr17V;Dok8WkfXoAANlL4.jpg;;2018-10-03 10:34:47;2018-10-03 10:34:47;http://pbs.twimg.com/media/Dok8WkfXoAANlL4?format=jpg&name=thumb;[];4;0;;;;(90, 89, 90)
